0.906683	0.900744	0.871401	0.915762	0.907536	0.868206	0.879358	0.856681	0.712873	0.738058	0.771905
0.758570	0.631922	0.631189	0.678795	0.572696	0.546300	0.630004	0.458402	0.327907	0.245146	0.349710
0.263443	0.193844	0.168418	0.216894	0.191197	0.205221	0.159007	0.233400	0.188226	0.152536	0.243529
0.212393	0.218760	0.241351	-0.017632	-0.413158	-0.432925	-0.423666	-0.433864	-0.450764	-0.421585	-0.440648
-0.374141	-0.347586	-0.407131	-0.459534	-0.362275	-0.311186	-0.332249	-0.348055	-0.172289	-0.253393	-0.328963
-0.194122	-0.167616	-0.091671	-0.152167	-0.127368	-0.033981	0.015789	0.020207	-0.000626	-0.150603	0.024103
-0.052834	-0.035033	0.047680	-0.058861	-0.010606	-0.026895	0.001494	-0.348900	-0.464450	-0.446132	-0.473602
-0.463342	-0.443130	-0.445744	-0.469050	-0.377195	-0.347754	-0.361805	-0.342203	-0.309835	-0.324137	-0.298056
-0.312995	-0.362546	-0.332625	-0.263525	-0.165118	-0.143516	-0.163848	-0.200320	-0.088704	-0.147001	-0.224000
-0.245052	-0.173348	-0.008856	-0.208116	-0.203912	-0.134472	-0.228090	-0.191215	-0.190616	-0.230446	-0.190257
