0.838959	0.861040	0.735302	0.735850	0.639000	0.512052	0.432418	0.439588	0.429044	0.432322
0.098967	0.057347	0.132367	0.116176	0.210297	0.213347	0.274614	0.357256	0.318763	0.317581
0.062075	0.081612	0.132331	0.147974	0.150703	0.274602	0.292969	0.203156	0.252193	0.250097
