0.849605	0.861628	0.814329	0.739575	0.675277	0.544718	0.484013	0.462279	0.499554	0.477998
0.123448	0.079497	0.082116	0.121647	0.172018	0.238453	0.257098	0.317745	0.296487	0.328628
0.026947	0.058875	0.103555	0.138778	0.152705	0.216829	0.258889	0.219976	0.203959	0.193374
