0.029141	0.118469	2.238099	3.368741	3.552541	3.333160	4.070166	3.111532	2.543524	0.584347	0.159201
0.044681	0.239406	0.483221	0.669760	0.533202	0.533438	1.184010	1.432414	0.449140	0.165920	0.031160
0.032486	0.148721	0.399487	0.648381	0.553951	0.611060	0.560885	0.765670	0.627305	0.106153	0.027055
0.260004	1.980674	2.704207	2.519456	2.768306	5.064185	6.016270	5.240247	5.902717	3.223815	0.016924
0.313475	1.461088	2.813379	3.032898	4.190700	3.365149	2.046687	2.546562	2.316812	0.061753	0.016152
0.103189	0.106879	0.290425	0.764294	1.258470	1.146659	1.528838	1.721241	2.320277	2.318606	0.010299
0.076660	0.263383	0.479793	1.670331	5.807664	4.879672	5.732835	5.877209	6.956594	11.089381	0.050876
0.113727	0.082572	0.205746	0.457946	1.193235	3.234210	3.718087	3.605358	4.676882	0.165374	0.007933
0.054466	0.090866	0.353531	0.840173	1.799144	4.200435	4.721773	5.030733	5.253250	4.886652	0.180472
0.167560	0.216696	0.412901	0.763074	0.926360	2.494942	5.599964	5.966717	7.290776	0.488544	0.041628
