0.227909	0.803865	1.010403	1.187360	1.232624	1.247010	1.051284	1.187507	1.361650	1.061712	0.593791
1.174281	1.444885	1.791890	1.659511	1.789492	1.559881	1.695270	1.606877	1.841880	1.322334	0.867787
0.426627	0.640854	0.518113	0.611742	0.645074	0.603049	0.766053	0.907785	1.004903	0.700935	0.289330
0.601899	0.712232	0.699721	0.905604	0.863495	0.776579	0.869476	0.787003	0.718539	0.661262	0.215231
0.736840	0.888997	0.821664	0.966059	0.712845	0.765332	0.833389	0.725296	0.598591	0.348933	0.133176
0.222156	0.316474	0.386924	0.386683	0.418706	0.381786	0.472841	0.442480	0.578004	0.512478	0.116187
0.135172	0.191348	0.174873	0.235175	0.439890	0.241166	0.452107	0.310113	0.450178	0.537273	0.158350
0.047535	0.047056	0.131232	0.173279	0.399589	0.191704	0.195307	0.160867	0.160549	0.059621	0.024686
0.019155	0.054538	0.118863	0.220210	0.426164	0.418346	0.422370	0.374967	0.305479	0.314378	0.075727
0.055229	0.112009	0.109820	0.129846	0.103427	0.130500	0.186738	0.107444	0.125963	0.084099	0.027723
