0.448718	0.557267	0.513647	0.530383	0.687758	0.633957	0.594046	0.651080	0.595610	0.665926	0.545915
0.545681	0.648770	0.641888	0.671042	0.694541	0.860274	0.849637	0.912488	0.936755	0.899657	0.875772
0.463493	0.579332	0.620513	0.715553	0.728490	0.766773	0.707461	0.661527	0.705734	0.805323	0.644195
0.019386	0.852998	0.804416	0.757192	0.809202	0.818815	0.958545	1.102537	1.142523	1.084400	0.999910
0.790664	0.923915	0.829779	0.985909	0.983897	1.041116	0.989770	1.074606	0.983277	1.077574	0.987879
0.676929	0.848668	1.412731	1.119606	1.540461	1.164522	1.151990	1.338539	1.322051	1.166689	0.926567
0.712404	1.011750	1.553242	1.655621	2.261969	1.754130	1.832750	1.673914	1.645163	1.546629	1.043171
0.789719	0.922406	1.286245	1.481831	1.806864	1.966524	1.692638	0.131548	1.650881	0.978282	1.012243
0.748035	0.929475	1.203669	1.536950	1.673215	2.030883	2.443295	2.258010	2.033518	1.684736	1.032313
0.923080	1.117981	1.743952	2.396049	2.205577	2.398519	2.900276	2.683467	2.628671	1.431957	1.150717
