0.017537	0.055841	0.117477	0.160674	0.141433	0.175716	0.181174	0.170155	0.136676	0.160022	0.133114
0.044301	0.112292	0.191576	0.243449	0.158179	0.237249	0.218045	0.229985	0.256341	0.208183	0.271047
0.051419	0.211987	0.162356	0.317921	0.304339	0.394398	0.312103	0.326730	0.343593	0.362040	0.276119
0.066548	0.516718	0.453804	0.289458	0.219849	0.236390	0.273874	0.337471	0.331097	0.344428	0.521838
0.398676	0.448377	0.344748	0.343982	0.295624	0.334017	0.374688	0.375928	0.540034	1.008671	0.400252
0.212115	0.184262	0.351719	0.362526	0.385983	0.216482	0.224350	0.278544	0.381513	0.170491	0.176966
0.055410	0.107885	0.288435	0.320474	0.414096	0.271588	0.316842	0.244205	0.161656	0.155397	0.063716
0.048960	0.075228	0.103926	0.157248	0.218731	0.258471	0.190494	0.006863	0.199973	0.045644	0.070077
0.042028	0.069406	0.109478	0.168737	0.234673	0.222843	0.448991	0.346222	0.273995	0.201668	0.079371
0.068664	0.091846	0.228054	0.354202	0.361003	0.426551	0.444844	0.368662	0.388220	0.127986	0.071023
