0.001278	0.001192	0.009870	0.022078	0.002802	0.030219	0.045610	0.023094	0.003376	0.015298	0.012525
0.000429	0.002664	0.005930	0.015526	0.017215	0.012818	0.009243	0.015879	0.007065	0.021769	0.014255
0.009472	0.041832	0.018801	0.052858	0.074701	0.149823	0.113391	0.092816	0.080443	0.076932	0.064272
0.066548	0.202508	0.145875	0.113791	0.077386	0.091406	0.120568	0.141227	0.155519	0.103914	0.214259
0.231719	0.169227	0.164842	0.165015	0.171639	0.186442	0.215010	0.196485	0.321700	0.456852	0.230022
0.027348	0.027417	0.027060	0.037069	0.045311	0.018097	0.031426	0.024671	0.046847	0.018973	0.032360
0.009712	0.000000	0.018645	0.016892	0.021324	0.012141	0.023225	0.022650	0.002112	0.011789	0.001367
0.003436	0.005724	0.006592	0.003732	0.006324	0.000000	0.003889	0.006863	0.001110	0.001417	0.003293
0.000000	0.002230	0.000000	0.008582	0.002891	0.004759	0.004559	0.007156	0.007338	0.004930	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
