0.455961	0.704955	0.726848	0.323000	0.320064	0.541001	0.624594	0.755393	0.632714	0.385624	0.444763
0.836174	0.468814	0.311073	0.456213	0.404035	0.474249	0.721760	0.614906	0.536619	0.521626	0.282673
0.676309	0.322286	0.785633	0.485427	0.269333	1.049346	0.350680	0.399633	0.322005	0.314338	0.330158
0.000000	0.543152	0.445314	0.615729	0.785320	0.664478	0.529257	0.831061	0.500739	0.491192	0.215461
0.513456	0.561745	0.578211	0.593625	2.866123	0.380905	0.531910	0.532854	0.426610	0.331947	0.370509
0.605885	0.676264	0.752584	0.972647	0.291863	0.773076	0.907618	1.012691	0.673058	0.520613	0.292438
0.586024	0.551922	0.915322	0.594158	0.728440	0.513959	0.796426	0.979647	0.850746	1.929146	1.064113
0.728082	0.544739	0.556443	0.248912	0.856190	0.735263	0.597765	0.000000	1.061090	0.662865	0.391667
0.490729	0.422261	0.446927	0.813903	0.551816	0.599975	0.555967	0.584253	1.151055	0.999159	0.445379
0.660873	0.848316	0.502589	0.629952	0.871569	0.511423	0.761824	0.963233	1.098394	0.758037	0.454809
