0.444230	1.131033	2.125810	2.688568	3.484065	3.201196	3.133596	3.642516	3.495566	3.305043	2.734071
1.623148	3.029861	3.545790	4.208409	3.778884	4.844967	4.841864	5.262864	5.087967	4.914505	4.751717
0.730270	1.914666	2.072455	2.617137	2.552087	3.336609	3.028625	3.157412	2.992977	3.120896	2.635381
1.080639	1.313330	1.425430	1.508098	1.394657	1.453350	1.869537	2.012633	2.070499	2.273945	2.156662
1.642145	2.173657	2.031162	2.561673	2.444291	2.443667	2.158093	2.340104	2.652301	3.415578	2.359199
0.636024	0.723046	1.196420	1.012964	1.204449	0.843566	0.798678	0.894857	1.091169	0.965477	0.849138
0.139065	0.437346	0.468728	0.633869	0.659434	0.616177	0.604415	0.688756	0.637944	0.509238	0.302284
0.049603	0.094730	0.076071	0.084173	0.122164	0.096159	0.127865	0.091741	0.130152	0.104513	0.069729
0.071999	0.145587	0.122266	0.177973	0.249259	0.214158	0.306813	0.280536	0.284859	0.242332	0.161733
0.127899	0.135665	0.174535	0.198188	0.179490	0.262910	0.228137	0.214281	0.230130	0.197431	0.165032
