0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.004048	0.004106	0.000000	0.000000	0.003610	0.000000	0.000000	0.000000	0.000000
0.004648	0.002380	0.011891	0.000000	0.008092	0.002873	0.000000	0.007485	0.000000	0.003477	0.006157
0.016606	0.019996	0.007340	0.004875	0.008787	0.020098	0.025877	0.014419	0.017681	0.035738	0.016850
0.007166	0.005979	0.006903	0.020526	0.002250	0.032126	0.026955	0.036225	0.052072	0.018345	0.004076
0.007698	0.019997	0.027317	0.049605	0.043998	0.032124	0.056524	0.074126	0.079068	0.031258	0.034410
0.022928	0.019576	0.053260	0.066887	0.061233	0.074317	0.069079	0.092084	0.102493	0.017501	0.039076
0.000749	0.016035	0.020450	0.022374	0.084272	0.088191	0.060282	0.059034	0.059359	0.027867	0.047075
0.032630	0.053214	0.102114	0.089504	0.151686	0.147872	0.141139	0.167080	0.169135	0.095714	0.063296
