0.573400	1.468917	2.755376	3.552468	4.435797	4.278067	4.171332	4.679312	4.493111	4.169295	3.503774
1.970759	3.794461	4.598282	5.399061	4.658557	6.126929	6.233798	6.698918	6.442824	6.422057	6.073170
0.984923	2.590234	2.894096	3.599894	3.625945	4.464395	4.250195	4.334978	4.151571	4.359431	3.712367
1.080639	2.501895	2.477447	2.337651	2.138737	2.149741	2.671447	2.943747	2.968639	3.405956	3.492173
2.443306	3.123364	2.798506	3.384742	3.280332	3.317541	2.988241	3.192045	3.848026	5.058765	3.448368
1.226039	1.537647	2.712005	2.135021	2.880202	1.858791	1.766456	2.012844	2.288283	1.914896	1.905341
0.457425	1.194558	1.646836	1.900696	2.172812	1.842054	1.891596	2.001948	1.664754	1.480951	1.055819
0.347130	0.536916	0.693076	0.767626	1.133496	1.073655	1.014323	0.091741	1.084717	0.626283	0.482812
0.410504	0.714280	0.845885	1.205606	1.301839	1.525486	1.836051	1.785605	1.784373	1.336233	0.806813
0.609257	0.785657	1.427020	1.766025	1.829845	2.117515	2.413646	2.128272	2.159361	1.272463	0.849102
