0.129171	0.337884	0.629565	0.863899	0.951732	1.076871	1.037736	1.036796	0.997545	0.864252	0.769702
0.347611	0.764600	1.052492	1.190652	0.879674	1.281962	1.391933	1.436054	1.354857	1.507553	1.321453
0.254653	0.675568	0.821641	0.982757	1.073858	1.127787	1.221570	1.177566	1.158594	1.238534	1.076985
0.000000	1.188565	1.052017	0.829553	0.744079	0.696391	0.801909	0.931114	0.898139	1.132011	1.335512
0.801161	0.949707	0.767344	0.823069	0.836041	0.873874	0.830148	0.851940	1.195724	1.643188	1.089169
0.590015	0.814601	1.515585	1.122057	1.675753	1.015225	0.967778	1.117986	1.197115	0.949419	1.056204
0.318360	0.757212	1.178108	1.266827	1.513378	1.225878	1.287181	1.313192	1.026810	0.971713	0.753535
0.297527	0.442186	0.617005	0.683453	1.011332	0.977495	0.886457	0.000000	0.954565	0.521770	0.413083
0.338505	0.568693	0.723618	1.027633	1.052580	1.311328	1.529237	1.505069	1.499513	1.093901	0.645080
0.481358	0.649993	1.252485	1.567837	1.650355	1.854605	2.185509	1.913992	1.929232	1.075032	0.684070
