0.126918	0.233912	0.272785	0.292721	0.328733	0.309992	0.324762	0.331993	0.425202	0.407481	0.328835
0.268285	0.427661	0.354689	0.331820	0.314292	0.413438	0.421233	0.476698	0.504104	0.480793	0.467968
0.190052	0.455236	0.439805	0.515627	0.441253	0.501513	0.485722	0.532486	0.548682	0.561073	0.386594
0.387611	0.496157	0.439977	0.351186	0.351941	0.324125	0.387812	0.459508	0.420167	0.438125	0.456663
0.474103	0.452691	0.427144	0.466730	0.463326	0.471758	0.393297	0.370386	0.470907	0.564976	0.371379
0.692329	0.784734	1.361815	1.022308	1.394693	0.817191	0.827294	0.927491	1.020178	0.738180	0.746747
0.535684	0.977095	1.321632	1.140643	1.670314	1.163805	1.365531	0.988607	1.119627	0.815745	0.577907
0.419755	0.510231	0.699396	0.804802	0.820517	0.861971	0.791210	0.754743	0.731883	0.353964	0.421285
0.457062	0.642347	0.820294	0.997035	1.071747	1.057849	1.154983	1.177761	1.014037	0.820241	0.581977
0.772962	0.803346	1.230614	1.588060	1.414977	1.376382	1.586083	1.440915	1.424298	0.774444	0.831713
